City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Barabai,ID,2022-05-07 19:10:16,-2.5833,115.3833,74.62,98,94,0.92
295,Lorengau,PG,2022-05-07 19:10:17,-2.0226,147.2712,82.18,82,77,12.71
296,Celestun,MX,2022-05-07 19:10:18,20.8667,-90.4,87.4,65,1,11.5
297,Novouzensk,RU,2022-05-07 19:10:18,50.4592,48.1431,48.15,50,100,10.22
298,Aykhal,RU,2022-05-07 19:06:40,66.0,111.5,32.25,98,100,8.81
299,Galveston,US,2022-05-07 19:10:19,29.3669,-94.9669,93.04,75,75,13.8
300,Tuy Hoa,VN,2022-05-07 19:09:55,13.0833,109.3,77.11,91,93,3.13
301,Rochegda,RU,2022-05-07 19:10:20,62.8,43.25,50.2,74,83,9.24
302,Koubia,GN,2022-05-07 19:10:21,11.5833,-11.9,86.79,26,62,3.13
303,Kaeo,NZ,2022-05-07 19:10:22,-35.1,173.7833,51.33,95,15,3.76
304,Schertz,US,2022-05-07 19:10:23,29.5522,-98.2697,98.87,52,0,10.36
305,Vila,PT,2022-05-07 19:10:23,42.0304,-8.1588,64.71,49,100,1.36
306,Ordubad,AZ,2022-05-07 19:10:24,38.9059,46.0234,53.98,84,94,6.87
307,Bridlington,GB,2022-05-07 19:10:25,54.0831,-0.1919,51.89,86,6,7.31
308,Villa Bruzual,VE,2022-05-07 19:10:25,9.3328,-69.1208,81.48,74,86,3.8
309,Gorontalo,ID,2022-05-07 19:10:26,0.5412,123.0595,75.78,96,89,1.74
310,Lakatoro,VU,2022-05-07 19:10:26,-16.0999,167.4164,79.21,72,32,18.14
311,Lumding,IN,2022-05-07 19:10:27,25.7535,93.1732,73.27,90,2,1.03
312,Sesheke,ZM,2022-05-07 19:10:28,-17.4759,24.2968,67.48,51,20,1.9
313,Wentzville,US,2022-05-07 19:08:34,38.8114,-90.8529,72.66,50,0,5.99
314,Lloydminster,CA,2022-05-07 19:10:28,53.2835,-110.0016,53.37,42,89,12.26
315,Naze,JP,2022-05-07 19:10:29,28.3667,129.4833,69.12,83,100,5.46
316,Alofi,NU,2022-05-07 19:10:30,-19.0595,-169.9187,75.09,94,75,5.75
317,Morro Bay,US,2022-05-07 19:10:30,35.3658,-120.8499,78.24,57,8,10.0
318,Launceston,AU,2022-05-07 19:11:31,-41.45,147.1667,47.34,81,40,4.61
319,Karratha,AU,2022-05-07 19:11:31,-20.7377,116.8463,75.56,67,57,7.52
320,Majene,ID,2022-05-07 19:11:32,-3.5403,118.9707,78.6,89,100,5.01
321,Liaoyang,CN,2022-05-07 19:11:33,41.2719,123.1731,48.52,22,100,3.42
322,Lagoa,PT,2022-05-07 19:11:33,39.05,-27.9833,60.96,67,52,4.7
323,Dom Pedro,BR,2022-05-07 19:11:34,-4.4833,-44.45,88.43,57,75,3.18
324,Airai,TL,2022-05-07 19:11:34,-8.9266,125.4092,60.69,96,58,4.5
325,Mitsamiouli,KM,2022-05-07 19:11:35,-11.3847,43.2844,81.23,77,38,5.79
326,Japura,ID,2022-05-07 19:11:35,-0.3167,102.35,76.42,97,100,1.86
327,Nikolskoye,RU,2022-05-07 19:11:36,59.7035,30.7861,53.49,86,99,3.13
328,Praia,CV,2022-05-07 19:11:36,14.9215,-23.5087,75.74,64,20,25.32
329,Jalu,LY,2022-05-07 19:11:37,29.0331,21.5482,79.65,27,96,11.36
330,Inta,RU,2022-05-07 19:09:00,66.0317,60.1659,36.75,95,100,10.16
331,Cabanas,CU,2022-05-07 19:11:38,22.9758,-82.9219,85.24,61,71,2.39
332,Marzuq,YE,2022-05-07 19:11:38,14.4,46.4667,76.8,41,100,5.68
333,Paraiso,CR,2022-05-07 19:11:39,9.8383,-83.8656,77.41,73,57,2.93
334,Lima,PE,2022-05-07 19:06:58,-12.0432,-77.0282,71.85,60,0,11.5
335,Black River,JM,2022-05-07 19:11:39,18.0264,-77.8487,83.64,70,12,14.81
336,Bardiyah,LY,2022-05-07 19:11:40,31.7561,25.0865,65.32,68,92,14.88
337,Puerto Baquerizo Moreno,EC,2022-05-07 19:11:41,-0.9,-89.6,81.59,61,75,16.11
338,Kawalu,ID,2022-05-07 19:11:41,-7.3817,108.2082,72.82,96,86,2.13
339,Georgetown,MY,2022-05-07 19:06:56,5.4112,100.3354,84.13,84,20,2.3
340,Eureka,US,2022-05-07 19:11:42,40.8021,-124.1637,54.93,70,43,8.01
341,Pengcheng,CN,2022-05-07 19:11:43,36.4311,114.17,55.36,33,100,6.85
342,Bintulu,MY,2022-05-07 19:11:43,3.1667,113.0333,78.04,92,100,2.64
343,Dourbali,TD,2022-05-07 19:11:44,11.8091,15.8632,96.64,26,96,9.95
344,Solvychegodsk,RU,2022-05-07 19:11:44,61.3305,46.9156,50.58,72,91,8.95
345,Dingle,PH,2022-05-07 19:11:45,10.9995,122.6711,78.71,87,9,9.06
346,Batagay,RU,2022-05-07 19:11:46,67.6333,134.6333,9.79,92,100,1.79
347,Cabedelo,BR,2022-05-07 19:11:46,-6.9811,-34.8339,81.27,77,100,10.67
348,Winnemucca,US,2022-05-07 19:11:47,40.973,-117.7357,55.45,28,75,10.36
349,Kharan,PK,2022-05-07 19:11:47,28.5833,65.4167,89.78,11,0,2.64
350,Hokitika,NZ,2022-05-07 19:11:48,-42.7167,170.9667,57.34,85,100,6.87
351,Simao,CN,2022-05-07 19:11:49,22.7886,100.9748,63.59,87,6,2.62
352,Tuatapere,NZ,2022-05-07 19:11:49,-46.1333,167.6833,55.62,97,100,0.81
353,Iranshahr,IR,2022-05-07 19:11:50,27.2025,60.6848,89.87,23,0,3.91
354,Sorong,ID,2022-05-07 19:08:52,-0.8833,131.25,79.9,84,14,3.85
355,Otradnoye,RU,2022-05-07 19:08:36,59.7775,30.8181,53.65,86,99,3.8
356,Luderitz,NA,2022-05-07 19:11:51,-26.6481,15.1594,58.14,68,0,22.93
357,Dunedin,NZ,2022-05-07 19:07:56,-45.8742,170.5036,61.81,57,100,3.0
358,Tommot,RU,2022-05-07 19:11:51,58.9564,126.2925,26.04,96,18,3.91
359,Bontang,ID,2022-05-07 19:11:52,0.1333,117.5,78.17,88,100,3.85
360,Port Lincoln,AU,2022-05-07 19:11:52,-34.7333,135.8667,55.63,79,1,2.15
361,Zhigansk,RU,2022-05-07 19:11:53,66.7697,123.3711,22.75,89,100,7.74
362,Caravelas,BR,2022-05-07 19:11:53,-17.7125,-39.2481,75.31,88,86,12.93
363,Shelburne,CA,2022-05-07 19:06:54,44.0787,-80.2041,57.13,34,5,12.57
364,Valente,BR,2022-05-07 19:11:54,-11.4122,-39.4619,85.39,37,66,11.21
365,Christchurch,NZ,2022-05-07 19:12:18,-43.5333,172.6333,51.94,84,22,3.44
366,Rio Claro,BR,2022-05-07 19:12:55,-22.4114,-47.5614,76.01,55,27,4.5
367,Lahaina,US,2022-05-07 19:12:55,20.8783,-156.6825,77.0,88,100,6.24
368,Husavik,IS,2022-05-07 19:12:56,66.0449,-17.3389,41.9,70,100,2.93
369,Ternate,ID,2022-05-07 19:12:56,0.8,127.4,81.86,78,100,3.22
370,Santa Rosa,PH,2022-05-07 19:08:48,14.3122,121.1114,84.18,75,41,8.19
371,Ponta Delgada,PT,2022-05-07 19:09:31,37.7333,-25.6667,66.92,82,20,4.61
372,Bilibino,RU,2022-05-07 19:12:57,68.0546,166.4372,26.28,93,100,3.06
373,Palmer,US,2022-05-07 19:12:58,42.1584,-72.3287,54.64,41,75,21.85
374,Chicama,PE,2022-05-07 19:12:59,-7.8447,-79.1469,63.14,63,15,11.3
375,Manjeri,IN,2022-05-07 19:12:59,11.1167,76.1167,77.68,94,75,16.11
376,Praya,CV,2022-05-07 19:12:38,14.9215,-23.5087,75.74,64,20,25.32
377,Sembe,CG,2022-05-07 19:13:00,1.6481,14.5806,71.6,96,100,2.77
378,Igarka,RU,2022-05-07 19:13:01,67.4667,86.5833,10.35,85,40,22.82
379,Pontal Do Parana,BR,2022-05-07 19:13:02,-25.6533,-48.5128,71.98,72,77,4.68
380,Kuryk,KZ,2022-05-07 19:13:03,43.2,51.65,61.07,79,100,13.0
381,Grajau,BR,2022-05-07 19:13:03,-5.8194,-46.1386,85.44,66,100,4.63
382,Rocha,UY,2022-05-07 19:13:04,-34.4833,-54.3333,71.89,56,100,1.88
383,Port Augusta,AU,2022-05-07 19:13:05,-32.5,137.7667,51.12,62,0,3.78
384,Karlskrona,SE,2022-05-07 19:13:05,56.1616,15.5866,54.05,55,6,10.13
385,Katima Mulilo,NA,2022-05-07 19:13:06,-17.5,24.2667,67.75,50,18,2.15
386,Wageningen,NL,2022-05-07 19:13:07,51.9667,5.6667,61.18,67,100,10.36
387,Fortuna,US,2022-05-07 19:13:08,40.5982,-124.1573,54.66,92,100,13.8
388,Kwinana,AU,2022-05-07 19:08:15,-32.25,115.7667,55.81,41,10,6.04
389,Ulagan,RU,2022-05-07 19:13:08,50.6321,87.9563,44.13,88,100,5.57
390,Russell,US,2022-05-07 19:13:09,32.3502,-85.1999,79.97,40,0,18.41
391,Altamira,BR,2022-05-07 19:13:10,-3.2033,-52.2064,83.8,77,71,3.15
392,Acajutla,SV,2022-05-07 19:13:10,13.5928,-89.8275,86.38,66,50,9.15
393,Bamnet Narong,TH,2022-05-07 19:13:11,15.4992,101.6897,78.21,85,100,2.55
394,Paoua,CF,2022-05-07 19:13:12,7.2427,16.4406,76.59,65,95,2.39
395,Yichun,CN,2022-05-07 19:13:12,47.7,128.9,31.06,91,0,3.22
396,Lapeer,US,2022-05-07 19:13:13,43.0514,-83.3188,65.66,33,0,8.05
397,Paragominas,BR,2022-05-07 19:13:14,-2.9667,-47.4833,81.07,89,90,2.17
398,Nanga Eboko,CM,2022-05-07 19:13:15,4.6833,12.3667,73.78,90,100,3.47
399,Springdale,US,2022-05-07 19:13:15,36.1867,-94.1288,77.56,62,0,80.55
400,Outjo,NA,2022-05-07 19:13:16,-20.1167,16.15,61.9,31,0,9.78
401,Jutai,BR,2022-05-07 19:11:21,-5.1833,-68.9,74.82,97,100,1.52
402,Kruisfontein,ZA,2022-05-07 19:13:17,-34.0033,24.7314,56.88,83,100,4.74
403,Galanta,SK,2022-05-07 19:13:17,48.19,17.7275,60.24,82,100,6.91
404,Shumikha,RU,2022-05-07 19:13:18,55.2261,63.2961,44.6,51,57,5.41
405,Artyom,AZ,2022-05-07 19:11:11,40.4723,50.333,53.74,92,100,29.97
406,Roura,GF,2022-05-07 19:13:19,4.7263,-52.3274,82.96,78,100,11.5
407,Suntar,RU,2022-05-07 19:13:20,62.1444,117.6319,34.09,86,100,6.73
408,Guadalupe,MX,2022-05-07 19:13:20,25.6833,-100.25,103.39,28,0,13.8
409,Ayr,GB,2022-05-07 19:13:21,55.4627,-4.6339,59.31,72,20,4.61
410,Paamiut,GL,2022-05-07 19:14:21,61.994,-49.6678,34.2,86,82,13.06
411,Muisne,EC,2022-05-07 19:14:22,0.6,-80.0333,80.49,79,46,8.48
412,Jishou,CN,2022-05-07 19:14:22,28.3167,109.7167,68.38,96,100,2.15
413,Sur,OM,2022-05-07 19:14:23,22.5667,59.5289,85.39,62,0,10.87
414,Lydenburg,ZA,2022-05-07 19:14:24,-25.0978,30.4597,54.25,50,4,2.73
415,Ust-Kuyga,RU,2022-05-07 19:14:24,70.0167,135.6,-2.58,99,84,6.4
416,Muhos,FI,2022-05-07 19:14:25,64.808,25.9931,37.18,71,7,8.01
417,Bay Roberts,CA,2022-05-07 19:14:25,47.5999,-53.2648,44.65,58,100,11.01
418,Shu,KZ,2022-05-07 19:14:26,43.5983,73.7614,66.83,56,5,7.99
419,Shizunai,JP,2022-05-07 19:14:26,42.3339,142.3669,45.14,88,65,16.8
420,Saldanha,ZA,2022-05-07 19:14:27,-33.0117,17.9442,59.04,69,0,22.79
421,Kimbe,PG,2022-05-07 19:14:28,-5.5502,150.1429,75.99,93,15,3.42
422,Kemin,KG,2022-05-07 19:14:28,42.7846,75.6892,60.22,68,3,4.43
423,Kindu,CD,2022-05-07 19:14:29,-2.95,25.95,71.17,98,96,5.06
424,Guaratuba,BR,2022-05-07 19:14:29,-25.8828,-48.5747,72.05,68,39,5.1
425,Pundaguitan,PH,2022-05-07 19:14:30,6.3711,126.1689,81.39,81,100,14.85
426,Tazovskiy,RU,2022-05-07 19:14:30,67.4667,78.7,-0.06,99,35,7.61
427,Amarillo,US,2022-05-07 19:13:32,35.222,-101.8313,101.03,8,0,23.02
428,Oss,NL,2022-05-07 19:14:31,51.75,5.5333,62.15,83,100,3.44
429,Alingsas,SE,2022-05-07 19:14:32,57.9303,12.5335,50.79,76,50,1.99
430,Tazmalt,DZ,2022-05-07 19:14:32,36.3868,4.3989,54.57,81,24,3.2
431,Biak,ID,2022-05-07 19:14:33,-0.9131,122.8766,77.22,87,92,3.33
432,Imeni Poliny Osipenko,RU,2022-05-07 19:14:34,52.4201,136.4853,27.61,92,2,4.52
433,Beloha,MG,2022-05-07 19:14:34,-25.1667,45.05,68.9,89,2,3.6
434,Clarksburg,US,2022-05-07 19:14:35,39.2807,-80.3445,55.85,67,100,16.11
435,Bako,ET,2022-05-07 19:14:35,5.7833,36.5667,66.63,75,14,3.62
436,Strezhevoy,RU,2022-05-07 19:13:41,60.7333,77.5889,20.16,89,8,7.72
437,Pyay,MM,2022-05-07 19:14:36,18.8167,95.2167,85.69,60,85,3.02
438,Cilegon,ID,2022-05-07 19:14:37,-6.0174,106.0538,79.36,86,98,10.25
439,Bubaque,GW,2022-05-07 19:14:38,11.2833,-15.8333,77.7,76,4,16.46
440,Komarikhinskiy,RU,2022-05-07 19:14:38,58.0979,57.1163,43.39,76,24,6.2
441,Yotsukaido,JP,2022-05-07 19:14:39,35.65,140.1667,66.74,97,66,3.53
442,Drobak,NO,2022-05-07 19:14:39,59.6633,10.6298,55.83,38,21,6.8
443,Calbuco,CL,2022-05-07 19:14:40,-41.768,-73.1273,61.81,76,98,10.98
444,Bonthe,SL,2022-05-07 19:14:40,7.5264,-12.505,82.24,78,60,9.6
445,Sitka,US,2022-05-07 19:14:41,57.0531,-135.33,46.29,71,40,5.75
446,Lompoc,US,2022-05-07 19:13:52,34.6391,-120.4579,77.68,64,0,18.41
447,Zabol,AF,2022-05-07 19:14:42,32.25,67.25,73.02,17,0,6.98
448,Sagua De Tanamo,CU,2022-05-07 19:14:43,20.5819,-75.2414,84.47,66,33,4.16
449,Pestovo,RU,2022-05-07 19:14:43,58.5938,35.8024,50.49,80,51,8.86
450,Massakory,TD,2022-05-07 19:14:44,12.996,15.7293,97.0,25,96,8.55
451,Umm Kaddadah,SD,2022-05-07 19:14:44,13.6017,26.6876,84.97,9,33,13.09
452,Ciudad Bolivar,VE,2022-05-07 19:14:45,8.1222,-63.5497,82.09,64,100,2.62
453,Liwale,TZ,2022-05-07 19:14:46,-9.7667,37.9333,73.29,75,100,3.29
454,Yangambi,CD,2022-05-07 19:14:46,0.8102,24.4336,73.8,77,97,3.06
455,Alyangula,AU,2022-05-07 19:15:47,-13.8483,136.4192,80.83,66,44,16.13
456,Obidos,BR,2022-05-07 19:15:47,-1.9175,-55.5181,84.76,72,47,4.34
457,Kaseda,JP,2022-05-07 19:15:48,31.4167,130.3167,66.45,89,95,2.73
458,Ketchikan,US,2022-05-07 19:11:58,55.3422,-131.6461,48.67,61,75,11.5
459,Aktash,RU,2022-05-07 19:15:49,50.3,87.7333,37.76,83,84,4.34
460,Quelimane,MZ,2022-05-07 19:15:50,-17.8786,36.8883,73.35,83,20,5.75
461,Talcahuano,CL,2022-05-07 19:15:50,-36.7167,-73.1167,60.48,63,20,11.5
462,Matay,EG,2022-05-07 19:15:51,28.419,30.7792,77.83,17,100,9.69
463,Flinders,AU,2022-05-07 19:15:51,-34.5833,150.8552,56.17,62,0,7.0
464,Ballina,AU,2022-05-07 19:15:52,-28.8667,153.5667,63.01,99,99,11.14
465,Olavarria,AR,2022-05-07 19:15:52,-36.8927,-60.3225,71.02,62,1,12.95
466,Pelym,RU,2022-05-07 19:15:53,61.0108,61.9978,40.73,94,88,6.08
467,Kudahuvadhoo,MV,2022-05-07 19:15:54,2.6708,72.8944,84.11,77,100,13.27
468,Mount Isa,AU,2022-05-07 19:15:54,-20.7333,139.5,60.57,44,0,5.75
469,Arinos,BR,2022-05-07 19:15:55,-15.9169,-46.1056,86.41,45,61,2.86
470,Roald,NO,2022-05-07 19:15:55,62.5833,6.1333,44.01,65,40,20.71
471,Puerto Carreno,CO,2022-05-07 19:15:56,6.189,-67.4859,89.58,55,40,3.44
472,Magapit,PH,2022-05-07 19:15:56,18.1079,121.677,75.9,92,100,2.82
473,Emerald,AU,2022-05-07 19:11:09,-23.5333,148.1667,55.35,79,77,14.67
474,Miri,MY,2022-05-07 19:15:57,4.4148,114.0089,78.94,94,40,2.3
475,Snasa,NO,2022-05-07 19:15:58,64.2457,12.3778,35.47,73,100,13.38
476,Lata,PT,2022-05-07 19:15:58,40.1629,-8.3327,66.29,56,100,3.53
477,Yar-Sale,RU,2022-05-07 19:15:59,66.8333,70.8333,15.42,94,9,8.81
478,San Angelo,US,2022-05-07 19:16:00,31.4638,-100.437,106.9,8,0,9.22
479,Oistins,BB,2022-05-07 19:16:00,13.0667,-59.5333,84.29,70,40,11.5
480,Ilam,NP,2022-05-07 19:16:01,26.9167,87.9167,67.46,80,98,4.43
481,Buraydah,SA,2022-05-07 19:16:01,26.326,43.975,79.25,17,0,10.78
482,Cap Malheureux,MU,2022-05-07 19:16:02,-19.9842,57.6142,77.47,73,9,5.99
483,Sooko,ID,2022-05-07 19:16:02,-7.9097,111.6599,72.7,94,44,1.1
484,Pailon,BO,2022-05-07 19:16:03,-17.65,-62.75,85.1,31,0,2.33
485,Burghead,GB,2022-05-07 19:16:03,57.7011,-3.4899,55.99,66,20,12.66
486,Saint-Jean-Port-Joli,CA,2022-05-07 19:16:04,47.2171,-70.2658,52.48,48,0,12.12
487,Vila Franca Do Campo,PT,2022-05-07 19:13:10,37.7167,-25.4333,66.61,90,96,1.34
488,Rio Gallegos,AR,2022-05-07 19:16:04,-51.6226,-69.2181,59.05,36,0,26.46
489,Aklavik,CA,2022-05-07 19:16:05,68.2191,-135.0107,39.2,56,20,9.22
490,Were Ilu,ET,2022-05-07 19:16:06,10.6,39.4333,57.15,53,36,7.23
491,Nouadhibou,MR,2022-05-07 19:16:06,20.931,-17.0347,65.19,87,45,23.02
492,Santa Rosalia,MX,2022-05-07 19:16:07,27.3167,-112.2833,85.15,27,5,1.99
493,Bac Lieu,VN,2022-05-07 19:16:07,9.285,105.7244,82.11,79,73,11.81
494,Kununurra,AU,2022-05-07 19:16:08,-15.7667,128.7333,71.58,37,0,6.91
495,Abeche,TD,2022-05-07 19:16:09,13.8292,20.8324,87.46,15,56,3.09
496,Camabatela,AO,2022-05-07 19:16:10,-8.1881,15.375,64.62,95,100,3.13
497,Araouane,ML,2022-05-07 19:12:57,18.9048,-3.5265,94.86,10,0,11.83
498,Ilog,PH,2022-05-07 19:16:10,10.0266,122.7684,80.38,81,91,6.62
499,Hami,CN,2022-05-07 19:16:11,42.8,93.45,73.15,28,18,4.23
500,Palmas Bellas,PA,2022-05-07 19:16:12,9.2319,-80.0867,88.0,72,74,6.91
501,Greenwood,US,2022-05-07 19:17:12,34.1668,-82.1165,74.07,57,40,11.5
502,Loknya,RU,2022-05-07 19:17:13,56.83,30.1467,48.69,94,100,7.16
503,San Cristobal,VE,2022-05-07 19:17:13,7.7669,-72.225,77.18,78,82,5.66
504,Ancud,CL,2022-05-07 19:17:14,-41.8697,-73.8203,55.36,89,100,18.32
505,Chapais,CA,2022-05-07 19:17:15,49.7834,-74.8492,46.18,38,11,3.83
506,Fort-Shevchenko,KZ,2022-05-07 19:17:15,44.5086,50.263,59.16,91,100,19.01
507,Hirara,JP,2022-05-07 19:17:16,24.8,125.2833,77.2,82,43,2.64
508,Sabha,LY,2022-05-07 19:17:16,27.0377,14.4283,80.67,20,0,8.01
509,Malindi,KE,2022-05-07 19:17:17,-3.2175,40.1191,80.46,84,33,17.16
510,Ponta Do Sol,PT,2022-05-07 19:17:18,32.6667,-17.1,67.12,67,13,7.27
511,Sao Felix Do Xingu,BR,2022-05-07 19:14:08,-6.6447,-51.995,88.12,55,36,4.97
512,Lobito,AO,2022-05-07 19:17:18,-12.3481,13.5456,77.49,81,100,1.28
513,Faya,SA,2022-05-07 19:17:19,18.3851,42.4509,66.31,41,84,4.63
514,Teknaf,BD,2022-05-07 19:17:19,20.8624,92.3058,80.24,77,5,2.62
515,Taoudenni,ML,2022-05-07 19:17:20,22.6783,-3.9836,93.22,9,0,9.86
516,Coacoyul,MX,2022-05-07 19:17:21,17.8058,-99.11,93.45,23,100,3.33
517,Hamilton,US,2022-05-07 19:15:31,39.1834,-84.5333,60.6,76,100,18.41
518,Ormond Beach,US,2022-05-07 19:17:22,29.2858,-81.0559,91.29,35,20,27.63
519,Tabou,CI,2022-05-07 19:17:23,4.423,-7.3528,81.75,79,100,8.43
520,Mengcheng,CN,2022-05-07 19:17:23,33.2579,116.5655,54.73,70,2,8.84
521,Kavaratti,IN,2022-05-07 19:17:24,10.5669,72.642,84.76,71,50,10.51
522,Sochaczew,PL,2022-05-07 19:17:24,52.2294,20.2384,63.19,64,100,5.7
523,Vvedenka,UA,2022-05-07 19:17:25,49.8244,36.5075,49.48,59,99,5.5
524,Beaverlodge,CA,2022-05-07 19:17:25,55.2166,-119.4361,42.15,86,100,20.83
525,Hambantota,LK,2022-05-07 19:17:26,6.1241,81.1185,81.16,82,100,13.67
526,Padang,ID,2022-05-07 19:17:27,-0.9492,100.3543,77.34,86,100,5.48
527,Esso,RU,2022-05-07 19:17:27,55.9333,158.7,31.75,87,53,5.64
528,Cehegin,ES,2022-05-07 19:17:28,38.0924,-1.7985,63.77,58,4,7.47
529,Vysokogornyy,RU,2022-05-07 19:17:28,50.1167,139.15,30.97,94,100,4.25
530,Asuncion,PY,2022-05-07 19:17:29,-25.3007,-57.6359,78.24,44,20,5.75
531,Belmonte,BR,2022-05-07 19:17:30,-15.8631,-38.8828,80.56,69,100,8.59
532,Fairbanks,US,2022-05-07 19:16:44,64.8378,-147.7164,46.22,90,100,0.0
533,Ornskoldsvik,SE,2022-05-07 19:17:31,63.2909,18.7153,41.95,48,5,24.16
534,Chodavaram,IN,2022-05-07 19:17:31,17.8333,82.95,82.24,81,45,1.34
535,Jaslo,PL,2022-05-07 19:17:32,49.7451,21.4725,54.37,71,100,1.45
536,Klaksvik,FO,2022-05-07 19:17:32,62.2266,-6.589,47.32,69,100,2.86
537,Moerai,PF,2022-05-07 19:17:33,-22.4333,-151.3333,78.96,80,23,16.22
538,Asosa,ET,2022-05-07 19:14:46,10.0667,34.5333,66.42,78,100,3.98
539,Smithers,CA,2022-05-07 19:15:12,54.7804,-127.1743,44.92,49,100,6.91
540,Colares,PT,2022-05-07 19:17:34,38.7992,-9.4469,73.08,41,0,13.8
541,Gunjur,GM,2022-05-07 19:17:34,13.2019,-16.7339,84.27,42,0,12.66
542,Platteville,US,2022-05-07 19:17:35,42.7342,-90.4785,68.56,30,0,5.75
543,Longyearbyen,SJ,2022-05-07 19:17:35,78.2186,15.6401,13.84,62,75,8.05
544,Yarada,IN,2022-05-07 19:17:36,17.65,83.2667,82.72,74,40,2.3
545,Mazagao,BR,2022-05-07 19:17:36,-0.115,-51.2894,91.45,72,99,5.86
546,Honningsvag,NO,2022-05-07 19:17:37,70.9821,25.9704,35.35,87,100,31.07
547,Vagay,RU,2022-05-07 19:17:37,57.9375,69.0217,42.84,85,89,6.62
548,Weihe,CN,2022-05-07 19:17:38,32.9952,105.3247,61.39,95,91,3.44
549,Mastic Beach,US,2022-05-07 19:18:38,40.7668,-72.8521,47.98,86,100,17.0
550,Kloulklubed,PW,2022-05-07 19:18:39,7.0419,134.2556,77.5,81,100,17.25
551,Green River,US,2022-05-07 19:18:40,41.5286,-109.4662,62.98,31,100,14.0
552,Tsubata,JP,2022-05-07 19:18:40,36.6667,136.7333,54.18,80,92,6.67
553,Half Moon Bay,US,2022-05-07 19:18:41,37.4636,-122.4286,69.46,63,20,25.32
554,Skelleftea,SE,2022-05-07 19:18:41,64.7507,20.9528,44.01,44,6,17.27
555,Strathmore,CA,2022-05-07 19:15:24,51.0501,-113.3852,57.94,36,97,6.91
556,Bethel,US,2022-05-07 19:18:42,41.3712,-73.414,54.36,57,75,14.97
557,Punta Alta,AR,2022-05-07 19:18:43,-38.8759,-62.0736,72.99,38,62,15.86
558,Krasnokamensk,RU,2022-05-07 19:18:43,50.0979,118.0369,43.65,42,7,5.14
559,Lere,NG,2022-05-07 19:18:44,10.387,8.5726,78.26,58,87,5.32
560,Port-Gentil,GA,2022-05-07 19:18:45,-0.7193,8.7815,78.76,94,20,2.3
561,Tharad,IN,2022-05-07 19:18:45,24.3961,71.6267,85.86,60,0,13.73
562,Arona,ES,2022-05-07 19:18:46,28.0996,-16.681,66.38,70,0,16.11
563,Tarare,FR,2022-05-07 19:18:47,45.8976,4.4327,63.93,50,76,5.91
564,Raga,SS,2022-05-07 19:18:47,8.4596,25.678,81.3,54,100,4.68
565,Chakia,IN,2022-05-07 19:18:48,26.4167,85.05,89.65,39,68,6.17
566,Marienburg,PL,2022-05-07 19:18:48,54.0359,19.0266,58.87,88,100,2.91
567,Mareeba,AU,2022-05-07 19:18:49,-17.0,145.4333,72.32,93,99,3.02
568,Casino,AU,2022-05-07 19:18:49,-28.8667,153.05,62.78,94,100,4.61
569,Lamesa,US,2022-05-07 19:18:50,32.7376,-101.951,98.53,6,13,14.65
570,Sokoto,NG,2022-05-07 19:18:50,13.0609,5.239,97.54,24,100,8.01
571,Katesh,TZ,2022-05-07 19:18:51,-4.5167,35.3833,63.16,68,61,5.73
572,Avon Lake,US,2022-05-07 19:18:51,41.5053,-82.0282,64.06,65,20,18.41
573,Byron Bay,AU,2022-05-07 19:18:52,-28.65,153.6167,62.94,90,99,8.16
574,Mae Hong Son,TH,2022-05-07 19:18:53,19.3003,97.9685,75.85,92,100,1.63
575,Ust-Nera,RU,2022-05-07 19:18:53,64.5667,143.2,23.5,96,100,3.36
576,Pecos,US,2022-05-07 19:18:54,31.4229,-103.4932,101.23,4,0,16.11
577,Erdenet,MN,2022-05-07 19:18:55,49.0333,104.0833,44.04,67,0,6.11
578,Fukuma,JP,2022-05-07 19:18:55,33.7667,130.4667,62.29,85,79,9.55
579,Tura,IN,2022-05-07 19:18:56,25.5198,90.2201,72.99,79,0,3.22
580,Havoysund,NO,2022-05-07 19:18:56,70.9963,24.6622,35.83,98,100,36.22
581,Acapulco,MX,2022-05-07 19:15:56,16.8634,-99.8901,84.02,70,100,10.36
582,Qeshm,IR,2022-05-07 19:18:57,26.9581,56.2719,82.29,73,0,6.4
583,Nemuro,JP,2022-05-07 19:18:58,43.3236,145.575,45.82,99,100,26.51
584,Olafsvik,IS,2022-05-07 19:18:58,64.8945,-23.7142,43.79,84,99,14.85
585,Honiara,SB,2022-05-07 19:18:59,-9.4333,159.95,77.81,89,96,6.35
586,Champerico,GT,2022-05-07 19:19:00,14.3,-91.9167,93.74,68,100,8.55
587,Plettenberg Bay,ZA,2022-05-07 19:19:01,-34.0527,23.3716,56.82,85,96,0.58
588,Kainantu,PG,2022-05-07 19:19:01,-6.2887,145.8655,57.87,96,96,1.54
589,Beringovskiy,RU,2022-05-07 19:19:02,63.05,179.3167,30.76,88,99,6.29
590,High Prairie,CA,2022-05-07 19:19:02,55.4334,-116.4858,36.37,96,100,17.63
591,San Fernando,PH,2022-05-07 19:19:03,15.0286,120.6898,82.13,80,86,4.99
592,Luwuk,ID,2022-05-07 19:19:03,-0.9516,122.7875,78.28,90,90,3.53
